ID,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
76561198152432200,381,5,4,0,0,1,0,4,1,5,5,6,142.59605,5,0,14.45602257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2857.313945
76561198312825500,307,2,2,0,0,0,0,1,1,4,2,3,33.9455,3,2,419.3366503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2352.552733
76561198193078000,756,8,5,0,0,3,0,6,2,5,8,7,274.4900286,9,3,300.0942621,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,2,3130.123435
76561198066302600,935,10,7,2,0,1,0,10,0,5,10,5,231.5376667,9,0,256.7424245,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155.223676
76561198316053900,614,7,3,0,0,4,0,7,0,5,7,6,316.01865,6,0,275.5796259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2643.627392
76561198214303800,823,6,3,3,0,0,0,5,1,5,6,6,332.50034,9,1,320.1594407,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3056.219899
76561198237998700,932,9,7,2,0,0,0,9,0,5,9,7,144.631625,9,1,108.2785845,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3106.106337
76561198190866500,524,3,2,0,1,0,0,3,0,5,3,9,410.6945,7,0,377.4075671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3159.95607
76561198317377500,673,6,6,0,0,0,0,5,1,4,6,8,338.48282,10,0,293.3877416,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3203.254488
76561198203902700,994,10,2,4,1,3,0,7,3,5,10,6,205.1293111,9,8,191.2933986,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,3241.771476
76561198205653200,851,9,7,0,1,0,1,8,1,4,9,8,141.9084125,9,5,132.7480499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,3602.598336
76561198318945600,336,3,3,0,0,0,0,3,0,4,3,9,451.34355,1,0,394.931481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2338.475295
76561198165582700,871,8,0,6,0,1,0,6,2,5,8,5,163.9790286,8,4,151.8460463,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,2436.064946
76561198293192500,281,2,2,0,0,0,0,2,0,4,2,6,671.5267,5,1,752.2610165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590.451778
76561198074999700,275,3,1,0,2,0,0,3,0,4,3,6,241.4139,5,2,146.2968705,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2026.027505
76561198043593500,208,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,956.317547
76561198359794100,82,1,0,0,0,0,0,1,0,5,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1707.397497
76561198368340500,314,3,2,0,0,1,0,2,1,5,3,3,503.08225,5,0,626.4580413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1136.888448
76561198044028800,815,7,6,0,0,1,0,6,1,5,7,3,191.9288,7,1,202.5227104,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2091.796467
76561198289478200,514,4,4,0,0,0,0,4,0,5,4,4,338.4723667,6,0,356.7807402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2285.096866
76561198311948100,709,8,2,6,0,0,0,7,1,3,8,2,210.4583,8,0,192.6161115,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2256.477252
76561198236098500,381,4,2,0,2,0,0,3,1,3,4,1,491.5485,1,1,456.8713022,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1394.308923
76561198094712900,1081,9,2,4,0,3,0,6,3,5,9,7,283.4224,12,1,226.8435948,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,2,6504.402028
76561197991689700,949,6,6,0,0,0,0,4,2,5,6,10,398.76678,10,0,394.1909839,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3022.02841
76561198377257000,1013,12,6,2,1,3,0,9,3,5,12,8,230.8114091,16,5,237.9708341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,5,5521.261227
76561198385509700,830,6,3,3,0,0,0,5,1,5,6,7,368.868,9,0,349.05018,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2078.653526
76561198277789300,1333,15,8,5,2,0,0,13,2,3,15,8,178.9071857,10,0,177.0731604,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,6044.75463
76561198336305100,1042,8,6,0,0,2,0,6,2,5,8,8,332.5646429,13,2,334.5993091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3986.867458
76561198044028800,928,9,6,0,0,3,0,9,0,4,9,11,313.3493375,12,1,294.9552662,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5000.49649
76561198151630500,833,7,0,6,1,0,0,4,3,5,7,8,322.0695,13,1,283.870299,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,5358.265352
76561198319443800,788,9,3,6,0,0,0,7,2,4,9,10,272.54565,10,1,272.2995065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,4865.970081
76561198218343300,569,6,5,1,0,0,0,6,0,5,6,10,251.9422,4,2,236.7270878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,3793.139097
76561198400323400,1216,12,3,6,3,0,0,8,4,5,12,10,142.6167182,14,2,142.574401,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,1,1,6,4528.901144
76561198163000600,362,4,3,0,0,0,0,4,0,5,4,10,425.085,5,0,405.6124526,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3801.959691
76561198405235700,733,6,6,0,0,0,0,6,0,4,6,6,423.58046,8,1,540.436686,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,3386.605969
76561198281098400,856,8,8,0,0,0,0,7,1,4,8,4,117.8423429,10,4,48.69821387,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,924.8633958
76561198417475700,452,5,2,0,2,1,0,4,1,5,5,8,248.509625,6,0,270.2915677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3103.174519
76561198150429100,592,6,3,3,0,0,0,4,2,5,6,7,400.57806,10,1,408.0509053,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1728.209303
76561198396743200,749,7,1,5,1,0,0,7,0,5,7,6,271.8244833,12,2,297.8421105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,3609.007458
76561198119209900,556,8,6,0,2,0,0,8,0,5,8,9,250.3914571,7,0,266.0477445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,3208.19423
76561198376261900,1026,9,6,2,1,0,0,8,1,5,9,7,251.3965125,9,4,320.0809703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,3983.168701
76561198121348800,841,8,3,4,0,1,0,5,3,3,8,6,301.1510286,2,5,315.5302785,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3595.005097
76561198120933800,487,1,0,0,0,0,0,1,0,4,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2519.805952
76561198243204200,437,2,1,1,0,0,0,2,0,5,2,6,689.1028,4,0,823.8108527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1945.938126
76561198032337600,433,5,3,0,1,1,0,5,0,5,5,6,349.6388,8,0,373.7126257,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,2505.547649
76561198145416000,799,9,7,0,1,0,0,9,0,5,9,6,135.0462875,11,0,168.4851252,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,2025.218512
76561198004313300,346,5,2,1,2,0,0,5,0,4,5,4,257.93305,3,4,321.4091643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2270.198481
76561198172418800,1212,11,11,0,0,0,0,11,0,5,11,3,142.18746,10,1,152.3649466,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2870.500357
76561198151897900,803,9,3,6,0,0,0,9,0,4,9,3,173.686275,7,0,146.7681573,0,2,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,2630.535628
76561198204678600,267,2,1,0,0,1,0,2,0,5,2,6,436.124,6,0,953.1829927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1393.67219
76561198091704700,420,4,3,1,0,0,0,4,0,3,4,4,311.8389333,7,0,327.2662619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2067.104251
76561198072485400,328,3,3,0,0,0,0,3,0,5,3,6,20.5215,3,0,78.18020262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1671.772936
76561198333770700,1573,16,12,1,2,1,0,11,5,5,16,11,146.8072,17,10,138.2700492,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,8414.67918
76561198160112000,447,4,1,1,2,0,0,4,0,5,4,15,191.4864333,6,2,205.6767795,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,5231.081904
76561198215010500,814,8,6,2,0,0,0,8,0,5,8,13,219.7344857,10,2,217.7453971,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,5428.850284
76561198405466500,1357,14,9,2,3,0,0,14,0,4,14,12,164.8997462,15,7,168.856996,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,7,5786.951669
76561198394517200,1133,7,4,1,0,2,0,6,1,5,7,14,263.49285,16,0,264.9099696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5832.771455
76561198312562000,1612,14,7,5,1,0,0,11,3,5,14,12,145.0301,20,1,138.7597484,1,2,0,1,0,1,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,2,5925.11837
76561198409613200,1287,12,4,2,3,3,0,12,0,5,12,10,192.4920818,18,4,203.3186965,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5597.108695
76561198268633500,1762,22,11,9,2,0,0,21,1,4,22,11,104.1107476,18,2,104.6246364,0,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,4,0,3,0,0,0,1,6862.718902
76561198292480900,1647,11,9,0,1,1,0,9,2,4,11,8,180.35086,17,3,128.3539328,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9445.845009
76561198165854400,812,6,2,0,0,4,0,6,0,5,6,8,379.66618,6,3,296.7492585,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,6133.910312
76561198075670700,906,4,4,0,0,0,0,4,0,5,4,7,409.9104333,10,0,551.0601328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1977.909388
76561198081870500,714,8,8,0,0,0,0,8,0,5,8,6,260.6921571,8,2,326.5442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2846.87506
76561198135621800,764,7,4,2,0,1,0,7,0,5,7,4,282.5556833,7,0,293.0199881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458.692384
76561198172373600,1042,11,4,6,1,0,0,9,2,5,11,7,105.1684,8,2,138.4922887,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,4398.370148
76561198264394400,733,7,3,4,0,0,0,6,1,3,7,4,299.56745,11,0,281.7259734,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2529.778365
76561198147137500,506,4,1,3,0,0,0,2,2,5,4,7,70.777,6,0,80.85817495,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2678.606536
76561198252308400,784,7,6,1,0,0,0,7,0,5,7,8,302.6406667,10,2,333.9287503,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4149.261144
76561198361126100,417,2,2,0,0,0,0,2,0,4,2,7,855.3861,8,0,991.7878598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2267.952347
76561198375223300,398,4,1,2,0,1,0,4,0,4,4,9,594.8743667,7,2,717.2445701,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3664.175892
76561198314432100,1061,12,1,10,1,0,0,12,0,3,12,7,148.1718818,2,1,156.5501379,0,1,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3480.657556
76561198121050700,1430,15,14,1,0,0,0,12,3,5,15,13,116.9609071,14,3,127.6947736,0,0,0,1,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6944.069262
76561198137444200,1550,14,5,7,0,2,0,10,4,5,14,8,175.5938462,15,7,138.4993151,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,5,7432.455089
76561198197100400,1537,14,10,2,1,1,0,13,1,4,14,13,173.6054154,15,4,152.2012509,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,2,0,0,0,0,0,4,4968.756222
76561198081758600,1175,15,9,3,1,1,1,10,5,4,15,10,140.7228286,17,3,127.2222062,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,7099.03861
76561198121106600,573,3,3,0,0,0,0,3,0,5,3,12,282.093,9,0,471.9342468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6307.990063
76561198026984500,1414,12,7,3,0,0,0,4,8,5,12,12,187.8423818,15,5,204.9777222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,7061.1659
76561197963886500,955,7,1,0,2,4,0,7,0,5,7,7,223.0177167,11,3,288.8616738,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5690.814442
76561197986620200,1087,5,1,1,2,1,0,5,0,5,5,14,456.6705,17,2,430.8503407,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,5192.263825
76561198144254200,1505,16,0,13,1,1,0,13,3,4,16,13,138.9054733,14,2,98.53371058,1,0,0,0,0,0,1,0,0,4,0,0,0,1,2,0,1,0,1,0,0,0,2,6801.848011
76561198059357600,1167,15,11,0,1,3,0,11,4,4,15,14,133.8530214,3,2,110.1797166,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,7323.603581
76561198034862200,904,8,2,5,0,0,1,7,1,5,8,10,84.48064286,13,1,96.6901591,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2739.616774
76561198190656700,400,2,0,0,1,1,0,2,0,5,2,10,384.5638,5,0,320.3083806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3342.34341
76561198357527800,592,5,2,0,2,1,0,4,1,4,5,10,261.775725,8,2,226.5537815,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,3703.335288
76561198350436100,824,7,5,0,0,2,0,6,1,4,7,9,225.5296167,9,1,189.9312863,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,4400.637876
76561198380696800,520,4,0,0,0,4,0,4,0,5,4,10,41.01,8,1,52.44733897,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4370.265588
76561198300818600,1340,13,8,5,0,0,0,12,1,5,13,7,118.47455,14,3,96.10203095,1,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3631.226617
76561198027105400,1019,12,5,6,1,0,0,10,2,5,12,4,125.6872636,11,2,143.5276785,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,6049.711941
76561198342390900,1178,11,11,0,0,0,0,10,1,5,11,4,78.61001,10,5,37.25179182,1,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3124.9772
76561198122745000,945,11,6,2,3,0,0,9,2,5,11,5,125.97798,10,2,93.61692737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,4902.417511
76561198298822200,510,3,3,0,0,0,0,2,1,5,3,7,83.8955,6,0,110.4664911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3282.031172
76561198312801100,294,2,1,1,0,0,0,2,0,5,2,6,214.969,4,1,114.8911372,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2257.269129
76561198338388600,1884,23,21,0,1,0,1,15,8,5,23,8,102.6035545,23,9,91.91102408,0,0,0,0,0,0,3,0,0,1,0,2,2,1,2,2,2,1,2,0,0,0,1,6290.675552
76561198297150900,2114,19,17,1,0,0,0,14,5,5,19,20,116.8879667,20,2,126.0555088,1,0,0,2,1,1,0,0,2,1,0,0,1,2,1,1,1,0,0,0,0,0,1,5744.886024
76561198119563400,1091,8,8,0,0,0,0,7,1,5,8,14,251.2647143,13,1,303.9224804,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5178.358992
76561198357446000,2363,25,18,5,0,1,1,22,3,5,25,16,73.64110833,21,2,51.54686366,1,1,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,1,2,0,2,0,2,10224.39678
76561198065690400,1577,19,8,6,0,5,0,17,2,5,19,15,126.9186667,16,2,110.9758441,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,1,4,0,1,0,0,0,3,7972.059264
76561198282993500,1117,12,8,0,0,2,2,10,2,4,12,16,177.4661273,18,1,195.4747935,0,0,0,0,0,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,4,7165.487222
76561198392308900,815,7,6,0,0,1,0,6,1,4,7,17,276.4081,14,2,251.9445665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5735.286659
76561198301192400,1224,7,6,0,0,1,0,6,1,4,7,15,341.7655,14,1,344.2497089,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,6,8498.763695
76561197995044300,1703,19,12,0,0,6,0,11,8,4,19,14,114.2969333,12,10,124.5734847,4,0,0,2,0,0,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,4,6867.75294
76561198221512600,383,4,3,0,0,1,0,4,0,5,4,5,326.6627,6,0,386.7604859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2553.885931
76561198044028800,1026,15,9,0,0,5,1,15,0,4,15,4,93.70177143,13,2,91.01976992,5,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,1,2456.867238
76561198382735800,755,7,5,0,0,1,0,4,3,3,7,2,210.32835,9,4,152.3358299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4231.612691
76561198356095100,688,9,7,1,0,1,0,9,0,4,9,4,150.4502375,10,1,132.2735132,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,2158.731461
76561198253770500,330,3,2,0,0,0,1,3,0,5,3,6,469.1037,5,0,583.6789296,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2584.59343
76561198292633900,659,4,4,0,0,0,0,4,0,5,4,17,348.6120333,9,1,428.655618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2948.136121
76561197978760000,454,4,1,3,0,0,0,3,1,5,4,5,227.557,6,0,328.3192785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2522.603823
76561198379961100,1028,6,3,1,2,0,0,5,1,4,6,4,66.02942,11,3,84.16722183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,3269.19809
76561198341215000,604,4,3,0,0,0,0,4,0,5,4,9,315.5734333,9,2,212.1946703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4773.36006
76561198151739300,248,3,2,1,0,0,0,2,1,5,3,3,80.9641,0,0,274.0476461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2508.851182
76561198371393700,730,4,2,0,1,1,0,4,0,5,4,9,399.149,9,1,430.2479594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3701.310962
76561198059338000,1598,17,15,1,1,0,0,13,4,4,17,7,138.248475,18,3,114.6513654,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,7482.096043
76561198400235900,1246,12,8,0,0,4,0,9,3,5,12,8,202.7001545,15,3,162.7180989,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,2,6040.305455
76561198047336300,1542,11,6,1,0,4,0,10,1,5,11,11,161.42685,18,2,203.3999301,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,2,5260.083054
76561198365786000,667,6,4,1,0,0,1,6,0,5,6,9,261.71688,10,2,346.687529,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,4257.019652
76561198308603200,1151,16,10,3,1,1,1,16,0,5,16,9,150.24324,15,2,130.8424551,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,4,0,0,0,0,1,6823.677779
76561198261934600,978,8,6,1,1,0,0,5,3,5,8,11,277.1998,14,3,236.8091296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,5924.7463
76561198356095100,1073,7,4,3,0,0,0,6,1,5,7,9,309.6026167,14,2,323.1235613,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,4804.638392
76561198044028800,713,6,4,0,0,2,0,6,0,4,6,12,289.45292,10,1,386.2619084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,6005.504495
76561198221512600,1007,8,3,2,0,2,1,7,1,5,8,10,117.7434286,4,0,138.1734945,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5590.794468
76561198221512600,1604,17,0,8,1,8,0,14,3,5,17,9,105.7198125,16,9,98.36165953,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,4,6073.217654
76561198044028800,1187,13,11,0,2,0,0,13,0,5,13,11,138.83165,14,2,138.1914708,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5430.597941
76561198216481200,559,5,2,0,0,3,0,5,0,4,5,8,273.336975,10,0,295.1646445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4648.101798
76561197994242100,356,4,2,0,2,0,0,4,0,3,4,11,155.8591,5,0,82.68649007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3122.795768
76561198283988000,866,13,0,2,3,8,0,12,1,5,13,10,69.17754167,11,9,91.87161319,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,3973.052175
76561198359266800,1226,10,5,5,0,0,0,8,2,5,10,14,99.20358889,16,0,120.641966,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,0,1,4939.035275
76561198412179600,255,2,2,0,0,0,0,2,0,4,2,4,876.5473,3,1,471.4308554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1173.48374
76561198123914200,1368,14,5,2,2,5,0,11,3,5,14,8,112.1366077,13,0,114.4447041,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,5162.195461
76561198400761000,1392,12,5,3,0,3,1,8,4,4,12,10,127.7200182,15,2,116.6717927,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,4,6083.875916
76561198349417200,1231,12,2,2,3,5,0,12,0,5,12,17,70.48791818,4,1,48.29727566,1,0,0,0,0,0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,9,6081.061124
76561198076885000,368,3,0,3,0,0,0,3,0,5,3,2,62.9487,4,1,6.441938671,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,473.9758631
76561197987160900,212,1,0,1,0,0,0,1,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,525.874309
76561198044028800,258,3,0,0,0,3,0,3,0,4,3,3,144.432,3,0,126.5870466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,490.7299937
76561198221512600,471,5,3,1,0,0,1,3,2,3,5,1,77.6545,5,2,69.01530331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1482.158444
76561198216481200,139,2,2,0,0,0,0,1,1,5,2,1,7.4075,2,0,56.17937826,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.171596
76561198197805200,200,2,0,2,0,0,0,2,0,5,2,3,9.1579,2,1,20.22057581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,269.3757366
76561198408002700,463,3,2,0,1,0,0,3,0,4,3,3,154.1213,4,0,198.3392239,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1781.282035
